UserID,Game,Hours
171067153,BioShock Infinite,5.5
171067153,Left 4 Dead 2,5.3
171067153,Nidhogg,5.0
171067153,Chivalry Medieval Warfare,5.0
171067153,Tom Clancy's Ghost Recon Phantoms - NA,4.8
171067153,Dungeon Defenders II,4.5
171067153,Insurgency,3.9
171067153,The Forest,3.5
171067153,Just Cause 2 Multiplayer Mod,3.2
171067153,Gunpoint,3.2
171067153,Terraria,2.4
171067153,Hitman Absolution,2.2
171067153,Warframe,2.2
171067153,Don't Starve,2.1
171067153,The Binding of Isaac,2.1
171067153,Call of Duty Advanced Warfare,2.1
171067153,Don't Starve Together Beta,2.1
171067153,Killing Floor,1.9
171067153,Counter-Strike Source,1.7
171067153,Survarium,1.6
171067153,Sniper Elite 3,1.4
171067153,Warface,1.1
171067153,Nether,1.0
171067153,The Witcher 2 Assassins of Kings Enhanced Edition,0.9
171067153,State of Decay,0.9
171067153,Gotham City Impostors Free To Play,0.8
171067153,Rising Storm/Red Orchestra 2 Multiplayer,0.7
171067153,Team Fortress 2,0.7
171067153,Surgeon Simulator,0.4
171067153,Contagion,0.4
171067153,Magic 2014 ,0.3
171067153,Bloody Trapland,0.2
171067153,Arma 2 DayZ Mod,0.2
171067153,LEGO The Lord of the Rings,0.2
171067153,Castle Crashers,0.1
171067153,Amnesia A Machine for Pigs,0.1
171383863,Dota 2,2402.0
171383863,Left 4 Dead 2,31.0
171383863,Counter-Strike Global Offensive,24.0
171383863,HuniePop,10.6
171383863,NARUTO SHIPPUDEN Ultimate Ninja STORM 3 Full Burst,9.4
171383863,Aura Kingdom,8.2
171383863,Garry's Mod,6.3
171383863,Sakura Clicker,4.7
171383863,Sakura Spirit,1.1
171383863,Blacklight Retribution,1.1
171383863,Infinite Crisis,0.8
171383863,Elsword,0.8
171383863,NEKOPARA Vol. 1,0.7
171383863,Team Fortress 2,0.6
171383863,Go! Go! Nippon! ~My First Trip to Japan~,0.5
171383863,If My Heart Had Wings,0.5
171383863,Warface,0.5
171383863,Tom Clancy's Ghost Recon Phantoms - EU,0.4
171383863,NEOTOKYO,0.3
171383863,Everlasting Summer,0.1
171847029,Counter-Strike Global Offensive,639.0
171847029,DayZ,479.0
171847029,Heroes & Generals,70.0
171847029,PAYDAY 2,65.0
171847029,Grand Theft Auto V,33.0
171847029,War Thunder,30.0
171847029,Arma 3,19.8
171847029,Just Cause,16.2
171847029,H1Z1,11.3
171847029,Arma 2 Operation Arrowhead,4.2
171847029,This War of Mine,3.9
171847029,Arma 2,2.3
171847029,Sniper Elite V2,1.7
171847029,Team Fortress 2,1.0
171847029,Rising Storm/Red Orchestra 2 Multiplayer,0.8
171847029,Just Cause 2 Multiplayer Mod,0.8
171847029,Arma 2 Private Military Company,0.7
171847029,Just Cause 2,0.7
171847029,Robocraft,0.5
171847029,Arma 2 Operation Arrowhead Beta (Obsolete),0.3
171847029,Arma Cold War Assault,0.3
172381385,Team Fortress 2,409.0
172381385,Unturned,131.0
172381385,Trove,100.0
172381385,PAYDAY 2,94.0
172381385,Counter-Strike Global Offensive,22.0
172381385,BioShock Infinite,22.0
172381385,A.V.A - Alliance of Valiant Arms,10.1
172381385,Alien Swarm,7.1
172381385,Heroes & Generals,5.9
172381385,War Thunder,4.1
172381385,Dota 2,3.5
172381385,Counter-Strike Nexon Zombies,2.3
172381385,Loadout,0.7
172381385,XCOM Enemy Unknown,0.2
172381385,No More Room in Hell,0.2
172434236,Football Manager 2014,694.0
172434236,Counter-Strike Global Offensive,420.0
172434236,Football Manager 2015,342.0
172434236,Garry's Mod,339.0
172434236,Euro Truck Simulator 2,41.0
172434236,Unturned,25.0
172434236,Sid Meier's Civilization V,12.7
172434236,Counter-Strike Source,10.8
172434236,Goat Simulator,1.7
172434236,Grand Theft Auto IV,1.7
172434236,Star Wars - Battlefront II,0.5
172434236,AdVenture Capitalist,0.3
172434236,The Ship,0.2
172518437,The Elder Scrolls V Skyrim,52.0
172518437,Grand Theft Auto V,43.0
172518437,Prison Architect,33.0
172518437,Arma 2 Operation Arrowhead,31.0
172518437,Garry's Mod,27.0
172518437,Euro Truck Simulator 2,25.0
172518437,The Sims(TM) 3,25.0
172518437,NBA 2K16,23.0
172518437,NARUTO SHIPPUDEN Ultimate Ninja STORM 3 Full Burst,22.0
172518437,Plague Inc Evolved,22.0
172518437,Arma 3,15.0
172518437,Counter-Strike Global Offensive,13.5
172518437,Portal 2,13.0
172518437,DayZ,12.9
172518437,Fallout New Vegas,11.6
172518437,HuniePop,11.4
172518437,Left 4 Dead,10.3
172518437,Tropico 3 - Steam Special Edition,9.7
172518437,Batman Arkham City GOTY,8.3
172518437,Borderlands 2,7.6
172518437,Spore,6.2
172518437,Kerbal Space Program,4.2
172518437,Worms Revolution,4.1
172518437,Turbo Dismount,3.9
172518437,Call of Duty Black Ops II - Multiplayer,3.8
172518437,Far Cry 4,3.6
172518437,Call of Duty Modern Warfare 3 - Multiplayer,3.6
172518437,LYNE,3.3
172518437,Happy Wars,3.1
172518437,NARUTO SHIPPUDEN Ultimate Ninja STORM Revolution,3.1
172518437,Saints Row IV,3.0
172518437,Amnesia The Dark Descent,2.7
172518437,Magic 2014 ,2.6
172518437,Viscera Cleanup Detail Santa's Rampage,2.6
172518437,Grand Theft Auto Vice City,2.4
172518437,Duck Dynasty,2.4
172518437,Team Fortress 2,2.4
172518437,PAYDAY The Heist,2.2
172518437,PAYDAY 2,2.2
172518437,Five Nights at Freddy's,2.2
172518437,Stranded Deep,2.0
172518437,Assassin's Creed IV Black Flag,2.0
172518437,Cities Skylines,2.0
172518437,Octodad Dadliest Catch,1.9
172518437,100% Orange Juice,1.9
172518437,Killing Floor,1.9
172518437,Bully Scholarship Edition,1.9
172518437,The Vanishing of Ethan Carter,1.8
172518437,Tabletop Simulator,1.7
172518437,The Escapists,1.7
172518437,Half-Life 2,1.6
172518437,Gomo,1.5
172518437,Arma 2 DayZ Mod,1.5
172518437,Mount Your Friends,1.5
172518437,Bridge Project,1.5
172518437,POSTAL 2,1.4
172518437,7 Days to Die,1.4
172518437,The Binding of Isaac,1.4
172518437,Unturned,1.4
172518437,Counter-Strike Source,1.4
172518437,Grand Theft Auto San Andreas,1.2
172518437,Blacklight Retribution,1.1
172518437,WWE 2K15,1.1
172518437,Bad Rats,1.0
172518437,Hotline Miami,0.9
172518437,Peggle Extreme,0.8
172518437,L.A. Noire,0.8
172518437,Crystals of Time,0.7
172518437,Borderlands,0.6
172518437,Lakeview Cabin Collection,0.6
172518437,Pixel Puzzles Japan,0.5
172518437,Far Cry 3,0.5
172518437,Super Killer Hornet Resurrection,0.3
172518437,Knock-knock,0.3
172518437,Need for Speed SHIFT,0.2
172518437,Arma 2,0.2
172518437,I am Bread,0.2
172518437,Dead Bits,0.1
172518437,Roogoo,0.1
172666220,Team Fortress 2,174.0
172666220,Garry's Mod,135.0
172666220,Trove,75.0
172666220,Dragon Nest Europe,23.0
172666220,Happy Wars,17.4
172666220,Blockland,11.6
172666220,Toribash,9.5
172666220,Brawlhalla,7.9
172666220,Anarchy Arcade,4.1
172666220,Double Action Boogaloo,1.8
172666220,Amazing World,1.2
172666220,Heroes & Generals,1.0
172666220,Unturned,0.5
172666220,Robocraft,0.2
172771532,Robocraft,83.0
172771532,Transformice,31.0
172771532,GunZ 2 The Second Duel,30.0
172771532,WAKFU,5.2
172771532,Zombies Monsters Robots,2.5
172771532,TDP4Team Battle,1.9
172771532,Tom Clancy's Ghost Recon Phantoms - NA,1.1
172771532,Dota 2,1.1
172771532,Spiral Knights,0.7
172771532,Warframe,0.6
172771532,Unturned,0.4
172771532,Running Shadow,0.4
172771532,theHunter,0.3
172771532,Loadout Campaign Beta,0.2
172771532,Guns and Robots,0.2
172771532,Archeblade,0.2
172771532,CroNix,0.2
172771532,Path of Exile,0.2
173434036,The Witcher 2 Assassins of Kings Enhanced Edition,43.0
173434036,Mortal Kombat X,7.7
173434036,Infestation Survivor Stories,2.1
173434036,Soccer Manager 2016,0.9
173434036,School of Dragons How to Train Your Dragon,0.9
173434036,Counter-Strike Global Offensive,0.9
173434036,Alan Wake,0.7
173434036,Metro 2033,0.5
173434036,Alien Rage - Unlimited,0.4
173434036,Deadbreed,0.4
173434036,Afterfall InSanity Extended Edition,0.3
173434036,Memories of a Vagabond,0.3
173940259,Counter-Strike Global Offensive,1402.0
173940259,DayZ,1291.0
173940259,H1Z1,275.0
173940259,Arma 3,71.0
173940259,Defiance,41.0
173940259,Fallout 4,39.0
173940259,Dirty Bomb,32.0
173940259,Grand Theft Auto V,26.0
173940259,Rocket League,20.0
173940259,Bloodline Champions,8.1
173940259,Garry's Mod,5.7
173940259,Fallout New Vegas,3.2
174002551,DARK SOULS II Scholar of the First Sin,113.0
174002551,Don't Starve,94.0
174002551,Sid Meier's Civilization V,93.0
174002551,Grand Theft Auto V,86.0
174002551,Risk of Rain,76.0
174002551,How to Survive,40.0
174002551,Don't Starve Together Beta,39.0
174002551,Banished,23.0
174002551,Team Fortress 2,15.5
174002551,FootLOL Epic Fail League,9.1
174002551,Age of Empires II HD Edition,9.1
174002551,Terraria,7.6
174002551,Grand Theft Auto IV,5.9
174002551,Assassin's Creed Freedom Cry,5.7
174002551,Portal 2,4.8
174002551,Just Cause 2,4.0
174002551,DEFCON,3.6
174002551,Hydrophobia Prophecy,2.4
174002551,Gauntlet ,1.8
174002551,Hearts of Iron III,1.8
174002551,SpaceChem,1.8
174002551,Tropico 3 - Steam Special Edition,0.7
174002551,RACE 07,0.4
174002551,World of Guns Gun Disassembly,0.4
174002551,Really Big Sky,0.2
174226719,Garry's Mod,528.0
174226719,Unturned,138.0
174226719,Nether,58.0
174226719,PAYDAY 2,53.0
174226719,Alien Swarm,11.0
174226719,APB Reloaded,4.9
174226719,Boring Man - Online Tactical Stickman Combat,4.5
174226719,Aftermath,3.6
174226719,Terraria,3.1
174226719,sZone-Online,2.3
174226719,Codename CURE,2.1
174226719,No More Room in Hell,1.7
174226719,Cry of Fear,1.1
174226719,theHunter,0.7
174226719,Fallen Earth,0.6
174226719,World of Guns Gun Disassembly,0.6
174226719,Survarium,0.4
174226719,Team Fortress 2,0.4
174226719,S.K.I.L.L. - Special Force 2,0.2
174226719,BLOCKADE 3D,0.2
174226719,Haunted Memories,0.2
174226719,RaceRoom Racing Experience ,0.1
174226719,Counter-Strike Nexon Zombies,0.1
174287424,ARK Survival Evolved,518.0
174287424,Might & Magic Heroes VI,232.0
174287424,7 Days to Die,175.0
174287424,Grand Theft Auto V,58.0
174287424,Tom Clancy's Ghost Recon Phantoms - NA,30.0
174287424,PAYDAY 2,27.0
174287424,Happy Wars,13.2
174287424,Dota 2,9.7
174287424,Firefall,8.3
174287424,Orcs Must Die! 2,5.6
174287424,Age of Wonders III,5.6
174287424,Left 4 Dead 2,4.8
174287424,Damned,4.1
174287424,Dead Island Epidemic,3.6
174287424,Savage Lands,2.4
174287424,Serious Sam HD The First Encounter,1.7
174287424,Secret Ponchos,1.6
174287424,Path of Exile,1.6
174287424,Rust,1.6
174287424,F.E.A.R. Online,1.2
174287424,Dragons and Titans,1.0
174287424,Cry of Fear,0.5
174287424,Warframe,0.5
174287424,GunZ 2 The Second Duel,0.1
174507916,Team Fortress 2,306.0
174507916,Counter-Strike Global Offensive,296.0
174507916,PAYDAY The Heist,9.0
174507916,Sniper Elite V2,8.2
174507916,Left 4 Dead 2,7.4
174507916,The Witcher Enhanced Edition,5.0
174507916,Fallout 3,4.2
174507916,Heroes & Generals,3.5
174507916,Warface,3.1
174507916,Alien Swarm,1.3
174507916,Arma Cold War Assault,0.3
174633348,Terraria,208.0
174633348,The Elder Scrolls V Skyrim,92.0
174633348,Unturned,87.0
174633348,Robocraft,59.0
174633348,Sid Meier's Civilization V,56.0
174633348,Trove,18.7
174633348,Planetary Annihilation,7.9
174633348,Saints Row 2,7.1
174633348,War Thunder,6.9
174633348,RIFT,2.6
174633348,Two Worlds Epic Edition,1.3
174633348,Cities Skylines,1.0
174633348,TERA,0.9
174633348,Caster,0.9
174633348,Bad Rats,0.7
174633348,The Forest,0.7
174633348,Viscera Cleanup Detail Santa's Rampage,0.6
174633348,You Have to Win the Game,0.6
174633348,Moonbase Alpha,0.5
174633348,theHunter,0.3
174674290,Terraria,148.0
174674290,Don't Starve Together Beta,96.0
174674290,Starbound,36.0
174674290,Portal 2,30.0
174674290,The Testament of Sherlock Holmes,23.0
174674290,Q.U.B.E Director's Cut,12.3
174674290,Portal Stories Mel,9.2
174674290,Dungeon Defenders,7.5
174674290,Braid,6.3
174674290,To the Moon,4.2
174674290,Keep Talking and Nobody Explodes,4.1
174674290,The Bridge,3.2
174674290,The Wolf Among Us,2.0
174674290,Monaco,0.2
174762197,AdVenture Capitalist,255.0
174762197,War Thunder,62.0
174762197,Robocraft,44.0
174762197,Heroes & Generals,29.0
174762197,Team Fortress 2,14.2
174762197,Warframe,11.5
174762197,Galcon 2,4.8
174762197,Altitude,4.4
174762197,The Mighty Quest For Epic Loot,1.6
174762197,Destination Sol,1.6
174762197,Quintet,0.8
174762197,Battle Islands,0.6
174762197,PlanetSide 2,0.5
174762197,Rise of Flight United,0.5
174762197,Unturned,0.2
174762197,Subspace Continuum,0.1
174838943,Imperial Glory,170.0
174838943,Counter-Strike Global Offensive,109.0
174838943,Garry's Mod,44.0
174838943,Unturned,22.0
174838943,Call of Duty World at War,10.7
174838943,Team Fortress 2,8.2
174838943,Robocraft,7.3
174838943,Rise of Nations Extended Edition,6.1
174838943,PAYDAY 2,5.9
174838943,Dizzel,4.2
174838943,Dota 2,4.0
174838943,Chivalry Medieval Warfare,2.7
174838943,Counter-Strike Source,1.8
174838943,Far Cry 3,1.6
174838943,Uncrowded,0.4
174838943,Primal Carnage,0.3
174923254,Dota 2,494.0
174923254,Tom Clancy's Ghost Recon Phantoms - NA,13.6
174923254,Blacklight Retribution,11.8
174923254,Team Fortress 2,11.7
174923254,Unturned,8.8
174923254,Defiance,6.8
174923254,Dizzel,5.7
174923254,Robocraft,5.5
174923254,Warframe,5.4
174923254,Spiral Knights,4.5
174923254,AirMech,4.5
174923254,Divine Souls,2.6
174923254,RIFT,2.4
174923254,Aura Kingdom,2.2
174923254,Heroes & Generals,2.1
174923254,The Expendabros,2.0
174923254,GunZ 2 The Second Duel,1.9
174923254,APB Reloaded,1.9
174923254,Quake Live,1.8
174923254,Survarium,1.3
174923254,404Sight,1.3
174923254,sZone-Online,1.2
174923254,Echoes+,1.2
174923254,Dirty Bomb,0.9
174923254,One Manga Day,0.8
174923254,Dev Guy,0.8
174923254,NEOTOKYO,0.7
174923254,Double Action Boogaloo,0.7
174923254,Royal Quest,0.7
174923254,Nosgoth,0.6
174923254,FreeStyle2 Street Basketball,0.6
174923254,War Inc. Battlezone,0.5
174923254,Guns and Robots,0.5
174923254,Eldevin,0.4
174923254,GameMaker Studio,0.3
174923254,ACE - Arena Cyber Evolution,0.3
174923254,Color Symphony,0.3
174923254,Dead Island Epidemic,0.2
174923254,BLOCKADE 3D,0.2
174923254,Boring Man - Online Tactical Stickman Combat,0.1
175001491,Team Fortress 2,1106.0
175001491,Call of Duty Black Ops II - Multiplayer,560.0
175001491,Counter-Strike Global Offensive,559.0
175001491,Call of Duty Black Ops II - Zombies,420.0
175001491,Call of Duty Black Ops II,409.0
175001491,AdVenture Capitalist,256.0
175001491,Rocket League,230.0
175001491,Trove,222.0
175001491,Garry's Mod,170.0
175001491,BLOCKADE 3D,144.0
175001491,Double Action Boogaloo,126.0
175001491,APB Reloaded,100.0
175001491,Blacklight Retribution,97.0
175001491,Clicker Heroes,52.0
175001491,Polarity,43.0
175001491,War Thunder,38.0
175001491,Unturned,38.0
175001491,Warface,36.0
175001491,Loadout,20.0
175001491,Waveform,19.0
175001491,Boson X,18.9
175001491,Alien Swarm,17.9
175001491,Empires,17.9
175001491,DC Universe Online,17.9
175001491,Mitos.is The Game,3.5
175001491,Gear Up,3.3
175001491,Robocraft,1.9
175001491,Dota 2,0.9
175001491,Sakura Clicker,0.7
175001491,Codename CURE,0.6
175001491,A.V.A - Alliance of Valiant Arms,0.4
175001491,Fistful of Frags,0.2
175001491,Toribash,0.2
175001491,Infinite Crisis,0.2
175001491,Time Clickers,0.1
175263669,War Thunder,146.0
175263669,Warframe,126.0
175263669,Unturned,46.0
175263669,Tom Clancy's Ghost Recon Phantoms - NA,46.0
175263669,The Forest,21.0
175263669,Starbound,19.4
175263669,How to Survive,15.5
175263669,Arma 2 Operation Arrowhead,8.8
175263669,Awesomenauts,5.8
175263669,Dizzel,5.8
175263669,RIFT,5.2
175263669,The Mighty Quest For Epic Loot,4.3
175263669,PlanetSide 2,4.1
175263669,Realm of the Mad God,3.1
175263669,Don't Starve,2.5
175263669,Heroes & Generals,2.3
175263669,Robocraft,1.8
175263669,Fallen Earth,1.8
175263669,Dota 2,1.7
175263669,Gear Up,1.0
175263669,Firefall,1.0
175263669,Haunted Memories,0.3
175263669,Floating Point,0.2
175447188,The Elder Scrolls V Skyrim,487.0
175447188,Robocraft,355.0
175447188,AdVenture Capitalist,133.0
175447188,Borderlands 2,128.0
175447188,Craft The World,86.0
175447188,Terraria,52.0
175447188,Borderlands,51.0
175447188,Orcs Must Die! 2,34.0
175447188,7 Days to Die,33.0
175447188,Cities Skylines,27.0
175447188,Creeper World 3 Arc Eternal,21.0
175447188,Sakura Clicker,18.8
175447188,Orcs Must Die!,13.5
175447188,Shantae and the Pirate's Curse,7.9
175447188,Borderlands The Pre-Sequel,6.5
175447188,Dungeons 2,4.7
175447188,Banished,4.5
175447188,Garry's Mod,3.6
175447188,Goat Simulator,3.0
175447188,Creativerse,2.9
175447188,Besiege,2.4
175447188,Space Run,0.9
175447188,Archeblade,0.8
175447188,Gnomoria,0.4
176539817,Terraria,181.0
176539817,Team Fortress 2,66.0
176539817,Garry's Mod,56.0
176539817,Broforce,49.0
176539817,Unturned,48.0
176539817,Magicka,17.3
176539817,Spore,15.5
176539817,Robocraft,10.0
176539817,Oddworld Stranger's Wrath HD,9.2
176539817,Magicite,8.6
176539817,Star Wars - Battlefront II,4.5
176539817,Goat Simulator,3.8
176539817,Left 4 Dead 2,3.7
176539817,The Expendabros,3.4
176539817,Call of Duty Advanced Warfare - Multiplayer,2.8
176539817,7 Days to Die,2.7
176539817,Octodad Dadliest Catch,2.6
176539817,Gauntlet ,2.3
176539817,Spore Galactic Adventures,1.7
176539817,The Elder Scrolls V Skyrim,1.6
176539817,Call of Duty Advanced Warfare,1.4
176539817,Space Engineers,1.4
176539817,Scribblenauts Unlimited,1.1
176539817,Portal,0.9
176539817,LEGO MARVEL Super Heroes,0.3
176929122,Dota 2,1234.0
176929122,Counter-Strike Global Offensive,466.0
176929122,AdVenture Capitalist,171.0
176929122,War Thunder,71.0
176929122,Don't Starve Together Beta,49.0
176929122,Terraria,38.0
176929122,7 Days to Die,26.0
176929122,PAYDAY 2,17.0
176929122,Saints Row IV,15.7
176929122,APB Reloaded,11.6
176929122,Everlasting Summer,10.2
176929122,theHunter,10.1
176929122,FlatOut 2,6.2
176929122,Lucius,5.9
176929122,Nosgoth,5.4
176929122,Garry's Mod,4.1
176929122,Unturned,3.1
176929122,Loadout,2.6
176929122,Robocraft,1.5
176929122,Spooky's House of Jump Scares,1.0
176929122,The Hat Man Shadow Ward,0.8
176929122,Metal Reaper Online,0.1
177213985,Grand Theft Auto V,177.0
177213985,Warframe,140.0
177213985,Dead Island Epidemic,8.2
177213985,Defiance,5.3
177213985,Serious Sam HD The Second Encounter,1.9
177213985,APB Reloaded,1.7
177213985,NEOTOKYO,0.9
177213985,Rise of Incarnates,0.5
177213985,Loadout Campaign Beta,0.3
177213985,Team Fortress 2,0.3
177213985,Unturned,0.3
177213985,Divine Souls,0.2
177444568,STAR WARS Knights of the Old Republic II The Sith Lords,51.0
177444568,Star Wars Knights of the Old Republic,33.0
177444568,Star Wars - Battlefront II,16.9
177444568,Age of Empires II HD Edition,6.6
177444568,Lego Star Wars 3 The Clone Wars,6.4
177444568,Age of Empires III Complete Collection,4.3
177444568,Tom Clancy's Rainbow Six 3 Gold Edition,4.3
177444568,Star Wars Jedi Knight Jedi Academy,4.0
177444568,Star Wars Republic Commando,2.1
177444568,Star Wars Empire at War Gold,1.3
177444568,Fallout,1.0
177444568,Arma Combat Operations,1.0
177444568,Fallout 2,0.6
177444568,The Sims(TM) 3,0.3
177444568,Fallout Tactics,0.3
177625788,Garry's Mod,118.0
177625788,The Elder Scrolls V Skyrim,107.0
177625788,Starbound,76.0
177625788,Undertale,41.0
177625788,The Sims(TM) 3,19.0
177625788,Warframe,9.8
177625788,Don't Starve,8.7
177625788,Team Fortress 2,5.9
177625788,Blockland,5.0
177625788,The Elder Scrolls IV Oblivion ,4.4
177625788,Terraria,2.5
177625788,Five Nights at Freddy's,2.3
177625788,Scribblenauts Unlimited,2.2
177625788,Emily is Away,1.5
177625788,The Escapists,1.3
177625788,Cry of Fear,1.2
177625788,Fallout New Vegas,0.7
177625788,"Papers, Please",0.6
177625788,Fiesta Online NA,0.2
177827103,Dota 2,1253.0
177827103,The Elder Scrolls V Skyrim,26.0
177827103,Euro Truck Simulator 2,15.5
177827103,Counter-Strike Source,13.8
177827103,Burnout Paradise The Ultimate Box,9.7
177827103,Fable Anniversary,5.0
177827103,Sid Meier's Civilization V,3.3
177827103,Mortal Kombat Komplete Edition,1.1
177827103,Portal,0.9
177827103,Portal 2,0.4
177827103,Fable - The Lost Chapters,0.2
177827103,Sacred Gold,0.1
178003047,Dota 2,968.0
178003047,Counter-Strike Global Offensive,502.0
178003047,The Elder Scrolls V Skyrim,50.0
178003047,Sid Meier's Civilization V,29.0
178003047,Euro Truck Simulator 2,16.1
178003047,GRID 2,15.9
178003047,PAYDAY The Heist,11.7
178003047,War Thunder,7.6
178003047,BattleBlock Theater,5.0
178003047,DiRT 3 Complete Edition,4.8
178003047,Unturned,3.2
178003047,Real Boxing,2.5
178003047,Team Fortress 2,1.4
178003047,Alien Swarm,0.4
178003047,Block N Load,0.1
178038549,Counter-Strike Global Offensive,586.0
178038549,Grand Theft Auto V,389.0
178038549,Dota 2,324.0
178038549,DayZ,87.0
178038549,Rust,71.0
178038549,Borderlands 2 RU,24.0
178038549,PAYDAY 2,17.2
178038549,"Warhammer 40,000 Dawn of War  Soulstorm",16.7
178038549,The Witcher 2 Assassins of Kings Enhanced Edition,16.2
178038549,Just Cause 2 Multiplayer Mod,11.1
178038549,Aliens vs. Predator,8.2
178038549,The Forest,6.9
178038549,Fallout 3,6.7
178038549,War Thunder,6.1
178038549,S.T.A.L.K.E.R. Call of Pripyat,5.5
178038549,Reign Of Kings,5.5
178038549,Sniper Elite 3,5.2
178038549,Warframe,4.9
178038549,Mortal Kombat Komplete Edition,4.5
178038549,LEGO MARVEL Super Heroes,3.4
178038549,Don't Starve Together Beta,3.1
178038549,Trove,3.1
178038549,Saints Row The Third,2.9
178038549,Just Cause 2,2.4
178038549,Team Fortress 2,1.3
178038549,DiggerOnline,0.9
178038549,Split/Second,0.5
178038549,Grand Theft Auto San Andreas,0.3
178038549,Nosgoth,0.2
178605069,Neverwinter,32.0
178605069,Path of Exile,30.0
178605069,DC Universe Online,12.9
178605069,Combat Arms,4.6
178605069,HAWKEN,4.5
178605069,City of Steam Arkadia,3.6
178605069,Unturned,2.5
178605069,Blacklight Retribution,2.0
178605069,Firefall,1.9
178605069,theHunter,1.0
178605069,Tom Clancy's Ghost Recon Phantoms - NA,0.7
178605069,Heroes & Generals,0.4
178605069,War Thunder,0.2
178605069,Quake Live,0.2
178964139,Warface,25.0
178964139,Company of Heroes 2,21.0
178964139,Aliens Colonial Marines,6.0
178964139,Company of Heroes (New Steam Version),5.1
178964139,Pillars of Eternity,5.0
178964139,Sniper Elite V2,4.4
178964139,Wolfenstein The Old Blood ,3.6
178964139,Wolfenstein The New Order,2.1
178964139,C9,1.7
178964139,Max Payne 3,1.7
178964139,Heroes & Generals,0.4
178964139,Guild Wars,0.2
179347474,Dota 2,423.0
179347474,Robocraft,53.0
179347474,Team Fortress 2,48.0
179347474,Unturned,34.0
179347474,Gotham City Impostors Free To Play,28.0
179347474,Counter-Strike Nexon Zombies,25.0
179347474,Villagers and Heroes,12.6
179347474,S.K.I.L.L. - Special Force 2,5.0
179347474,AdVenture Capitalist,4.8
179347474,Gear Up,4.0
179347474,Heroes & Generals,2.5
179347474,Warframe,2.5
179347474,GunZ 2 The Second Duel,1.3
179347474,APB Reloaded,0.9
179347474,Wild Warfare,0.7
179347474,CroNix,0.7
179347474,Rise of Incarnates,0.5
179347474,HIS (Heroes In the Sky),0.4
179347474,Firefall,0.1
179404476,Dota 2,150.0
179404476,Marvel Puzzle Quest,46.0
179404476,Team Fortress 2,38.0
179404476,AirMech,35.0
179404476,Tribes Ascend,10.2
179404476,March of War,7.2
179404476,Unturned,6.0
179404476,The Escapists,5.4
179404476,Squishy the Suicidal Pig,4.2
179404476,Happy Wars,2.4
179404476,Awesomenauts,1.4
179404476,Quake Live,1.2
179404476,Realm of the Mad God,1.2
179404476,Gotham City Impostors Free To Play,1.2
179404476,Robocraft,0.6
179936723,ARK Survival Evolved,107.0
179936723,Sid Meier's Civilization V,35.0
179936723,Banished,22.0
179936723,Grand Theft Auto V,10.8
179936723,Subnautica,6.6
179936723,Left 4 Dead 2,2.5
179936723,Marvel Heroes 2015,1.4
179936723,Mafia II,1.1
179936723,Dota 2,1.1
179936723,The Forest,1.0
179936723,Democracy 3,0.3
180753437,Euro Truck Simulator 2,506.0
180753437,Banished,399.0
180753437,Portal 2,185.0
180753437,Cities Skylines,122.0
180753437,Half-Life 2,94.0
180753437,Half-Life 2 Update,65.0
180753437,Train Fever,39.0
180753437,Half-Life 2 Episode Two,32.0
180753437,Portal Stories Mel,18.4
180753437,Half-Life 2 Episode One,15.8
180753437,Space Run,15.8
180753437,Portal,8.9
180753437,PAC-MAN Championship Edition DX+,3.8
180753437,Pinball FX2,3.8
180753437,Chris Sawyer's Locomotion,2.6
180753437,Ori and the Blind Forest,2.3
180753437,GameMaker Studio,1.4
180753437,World of Goo,1.2
180753437,Age of Empires II HD Edition,0.6
180753437,The Talos Principle,0.3
180901075,Counter-Strike,359.0
180901075,Counter-Strike Nexon Zombies,269.0
180901075,Half-Life 2,23.0
180901075,SpeedRunners,14.9
180901075,Overture,12.9
180901075,Reprisal Universe,10.8
180901075,Counter-Strike Condition Zero,9.6
180901075,Really Big Sky,8.7
180901075,The Expendabros,8.5
180901075,BattleBlock Theater,8.2
180901075,Realm of the Mad God,8.1
180901075,The Guild II,7.2
180901075,Victim of Xen,6.8
180901075,QuestRun,6.6
180901075,Speedball 2 HD,6.5
180901075,Pixel Puzzles Japan,6.2
180901075,Castle Crashers,5.3
180901075,Unturned,5.3
180901075,Memories of a Vagabond,5.2
180901075,Penguins Arena Sedna's World,4.6
180901075,Knights and Merchants,4.2
180901075,iBomber Defense Pacific,4.1
180901075,Vertical Drop Heroes HD,3.4
180901075,Anomaly Warzone Earth,2.8
180901075,Half-Life 2 Episode One,2.7
180901075,Dino D-Day,2.6
180901075,Containment The Zombie Puzzler,2.3
180901075,Defy Gravity,2.2
180901075,The Culling Of The Cows,2.2
180901075,Bionic Dues,2.0
180901075,Scribblenauts Unlimited,2.0
180901075,Project Explore,2.0
180901075,Clicker Heroes,1.8
180901075,Skyborn,1.8
180901075,Race The Sun,1.5
180901075,Battlepaths,1.5
180901075,Gigantic Army,1.4
180901075,Garry's Mod,1.4
180901075,Actual Sunlight,1.3
180901075,Enclave,1.2
180901075,Weird Worlds Return to Infinite Space,1.1
180901075,Canyon Capers,1.1
180901075,Grimm,0.9
180901075,PixelJunk Monsters Ultimate,0.9
180901075,Chip,0.8
