Amnesia The Dark Descent	"Amnesia: The Dark Descent is a survival horror video game by Frictional Games,[2] released in 2010 for Microsoft Windows, Mac OS X and Linux operating systems. In a similar vein to the developer Frictional Games' previous games, Amnesia is an adventure game played from a first-person perspective. The game retains the physical object interaction used in the Penumbra series, allowing for physics-based puzzles and interactions such as opening doors and fixing machinery.[3] Few in-game objects are operated by toggle; to open a door, for instance, the player must hold down a mouse button and then push (or pull) the mouse. This gives the player stealth, allowing them to peek out a barely-opened door or open it slowly to sneak away, but also adds to the player's sense of helplessness, as it is now entirely possible to attempt to push open a ""pull"" door while danger approaches from behind."
Gotham City Impostors Free To Play	"Gotham City Impostors is a first-person shooter multiplayer-only video game set in the universe of DC Comics' Batman. Gotham City Impostors is playable by at most twelve players simultaneously.[3] Players can customize their costume, gadgets and other aspects of the game.[5] It features a colorful and over-the-top visual style, including such settings as an amusement park. In addition to guns and knives, the players are able to use other gadgets such as grappling hooks, glider wings, roller skates and explosives.[4] The game includes both conventional guns and outlandish weapons, including a grenade fashioned like a jack-in-the-box and a rocket launcher made of PVC piping."
The Lord of the Rings Online	"The game's milieu is based on The Lord of the Rings and The Hobbit. However, Turbine does not have rights to any other works in Tolkien's legendarium, such as The Silmarillion.[5] Much of the gameplay is typical of the MMO format: The player controls a character avatar which can be moved around the game world and interacts with other players, non-player (computer-controlled) characters (or ""NPCs"") and other entities in the virtual world. Camera angles can be switched between first-person and third-person options. Characters are improved by gaining levels. A character's level increases after it earns a set amount of experience points through the player versus environment (or ""PvE"") combat and storyline adventures. Characters' abilities and skills are improved and obtained by increasing in level."
Bastion	"Bastion is an action role-playing video game developed by independent developer Supergiant Games and published by Warner Bros. Interactive Entertainment. In the game, the player controls ""the Kid"" as he moves through floating, fantasy-themed environments and fights enemies of various types. It features a dynamic voiceover from a narrator, and is presented as a two-dimensional game with an isometric camera and a hand-painted, colorful art style. Bastion's story follows the Kid as he collects special shards of rock to power a structure, the Bastion, in the wake of an apocalyptic Calamity."
Company of Heroes	"Company of Heroes is a 2006 real-time strategy video game developed by Relic Entertainment and published by THQ for the Microsoft Windows and macOS operating systems. Company of Heroes is set during the Second World War and contains two playable factions. Players aim to capture strategic resource sectors located around the map, which they use to build base structures, produce new units, and defeat their enemies. In the single-player campaign the player commands two U.S. military units during the Battle of Normandy and the Allied liberation of France. Depending on the mission, the player controls either Able Company of the 29th Infantry Division's 116th Infantry, or Fox Company of the 101st Airborne Division's 506th PIR."
This War of Mine	"This War of Mine is a survival-themed strategy game where the player controls a group of civilian survivors in a makeshift shelter in the besieged, war-torn fictional city of Pogoren, Graznavia. The main goal of the game is to survive the war with the tools and materials the player can gather with the characters they control. Most of the characters under the player's control have no military background or any kind of survival experience, and will require constant intervention by the player in order to stay alive. It is the player's responsibility to maintain their characters' health, hunger and mood levels until the declaration of a ceasefire, which occurs after a randomized duration."
FINAL FANTASY VIII	"Final Fantasy VIII[a] is a role-playing video game developed and published by Square for the PlayStation console.Like the Final Fantasy games before it, Final Fantasy VIII consists of three main modes of play: the world map, the field map, and the battle screen. The world map is a 3D display in which the player may navigate freely across a small-scale rendering of the game world. Characters travel across the world map in a variety of ways, including by foot, car, Chocobo, train, and airship. The field map consists of controllable 3D characters overlaid on one or more 2D pre-rendered backgrounds, which represent environmental locations such as towns or forests. The battle screen is a 3D model of a location such as a street or room, where turn-based fights between playable characters and CPU-controlled enemies take place. The interface is menu-driven, as in previous titles, but with the typical weapon and armor systems removed and new features present, such as the Junction system. Also featured is a collectible card-based minigame called ""Triple Triad""."
Empires	"Empire is a 4X wargame created in 1972 by Peter Langston, taking its name from a Reed College board game of the same name.  The game is turn-based, with players giving orders at their convenience, and in some versions then executed simultaneously by the game server at set intervals ranging from a few hours to once per day. The game world consists of ""sectors"", which may be designated as agricultural, industrial, etc. There are dozens of unit types requiring a variety of raw and manufactured materials for their creation. ""Blitz"" games may last a few hours, typical games a few months, and some larger games up to a year."
Dungeons of Dredmor	"Dungeons of Dredmor is a roguelike indie game released on July 13, 2011 by Gaslamp Games. The game features tile-based graphics. The game starts as the player assumes the role of the game's main character entering a hostile dungeon crawler environment. The player enters a dungeon at the top floor and gradually progresses down through levels of increasing difficulty. Each level is a randomly generated maze of interconnected rooms, filled with monsters, traps, loot, and various objects. The game world is laid out in a tile-based square grid viewed from a top-down perspective, where the player, enemies, and various items and objects occupy discrete squares. The game is turn-based, and both the player and numerous enemies take turns performing actions. Each turn the player may move to or attack monsters in adjacent squares, pick up, drop, and use items, and interact with various in-game objects."
Mount & Blade	"Mount & Blade is a medieval action role-playing game for Microsoft Windows, developed by the Turkish company TaleWorlds, and published by the Swedish company Paradox Interactive. Mount & Blade is a single-player, action-oriented role-playing game without any fantasy elements, which takes place in a medieval land named Calradia. The game features a sandbox gameplay style, in which there is no storyline present. The player is able to join one of the five battling factions, fight as a mercenary, assume the role of an outlaw, or take a neutral side."
SMITE	"Smite is a free-to-play, third-person multiplayer online battle arena (MOBA) video game developed and published by Hi-Rez Studios for Microsoft Windows, macOS, PlayStation 4 and Xbox One. In Smite, players control a god, goddess, or other mythological figure and take part in team based combat, using abilities and tactics against other player-controlled gods and non-player-controlled minions."
Risen 2 - Dark Waters	"Risen 2: Dark Waters is a single-player fantasy-themed action role-playing game and the sequel to Risen by Piranha Bytes. Risen 2 is an action role-playing game where players take control of the main character in a third-person perspective to explore the in-game world, complete quests and customize their character's abilities. While the physical appearance of the player character cannot be changed, other characteristics including clothing and skill sets can. Throughout progression of the game, players can improve five key attributes, each with their own focus on different styles of gameplay. The ""Blades"" attribute determines proficiency and use of swords, daggers, throwing weapons and other slashing/thrusting weaponry while ""Firearms"" revolves on pistols, rifles and other gunpowder based weaponry. "
GunZ 2 The Second Duel	"GunZ: The Second Duel (or simply GunZ 2) is an online third-person shooting game. GunZ 2: The Second Duel is a multiplayer third-person shooter mixed with swordplay, similar to the first game GunZ: The Duel. The game empathise fast-pace gameplay and advanced free-movement mechanics such as dashing, wall-running and tumbling. The players can split into two teams, either GSF or NAU. There are six different classes to choose from (Ivan, Elena, Rena, Max, Wayne, and Rose), all with different sets of skills and play styles."
Anno Online	"Anno is a real-time strategy, city building video game series, conceived in 1998 by Max Design. The series focuses on players establishing colonies on a series of small islands, conducting exploration of the region, diplomacy and trade with other civilisations and traders, while managing resources and engaging in combat both on land and sea. Most games in the series take place during Renaissance and Empire-building historical periods of Earth's history, with cultures, architecture and customs based upon real-life elements from these periods, though in-game civilisations tend to be neutral from exact nations. The more recent titles focused upon future periods of Earth's history around possible ""what if"" scenarios based upon current issues."
Crysis 2 Maximum Edition	"Crysis 2 is a first-person shooter. The player assumes the role of a Force Recon Marine called Alcatraz. Similar to its predecessor, it provides freedom to customize weaponry and abilities. Crytek wanted to avoid making another game set in a true jungle environment (as were Far Cry and Crysis); New York City has been dubbed an ""urban jungle"". The urban atmosphere offers new options with relation to progressing and planning attacks. Players are able to navigate between floors and buildings, as well as a destroyed cityscape."
EVE Online	"Eve Online (stylised EVE Online) is a space-based, persistent world massively multiplayer online role-playing game (MMORPG) developed and published by CCP Games. Players of Eve Online can participate in a number of in-game professions and activities, including mining, piracy, manufacturing, trading, exploration, and combat (both player versus environment and player versus player). The game contains a total of 7,800 star systems that can be visited by players. The game is renowned for its scale and complexity with regards to player interactions – in its single, shared game world, players engage in unscripted economic competition, warfare, and political schemes with other players.[3] The Bloodbath of B-R5RB, a battle involving thousands of players in a single star system, took 21 hours and was recognized as one of the largest and most expensive battles in gaming history.[4] Eve Online was exhibited at the Museum of Modern Art with a video including the historical events and accomplishments of the playerbase."
Sid Meier's Civilization III Complete	"Sid Meier's Civilization III: Complete, the latest offering in the Sid Meier's Civilization III franchise, provides gaming fans with Sid Meier's Civilization III, the highly-addictive journey of discovery, combined with the updated and enhanced multiplayer expansion pack Sid Meier's Civilization III: Play the World*, as well as all of the great new civilizations, scenarios, and features from Sid Meier's Civilization III: Conquests! Sid Meier's Civilization III: Complete provides more ways to explore, more strategies to employ, more modes of play, and more ways to win, all in one box!"
DiRT 3	"Dirt 3 (stylised as DiRT 3) is a racing video game developed and published by Codemasters[3] for Microsoft Windows, PlayStation 3 and Xbox 360. The main mode sees players earn reputation points in various events to gain the interest of sponsors who provide them with new vehicles. Flashbacks return from Colin McRae: Dirt 2, which can be used up to five times in any difficulty, but cost reputation points to use. A new gymkhana mode puts players in obstacle courses, challenging them to perform various tricks to earn points. Featured in the game are various party modes, involving events such as smashing wooden targets (""Invasion""), spreading a zombie infection (""Outbreak""), and a capture the flag-like game mode (""Transporter""). Other new features include a Hardcore mode which limits players to the cockpit view (known as ""head cam"") with no driver assists, the appearance of rain and snow, and the ability to upload replay clips directly to YouTube."
STORM Frontline Nation	"A strategic world-map consisting of over 500 regions and 100 cities. Play as one of 45 nations, ranging from US to Malta on maps covering all of Europe and North Africa."
Sniper Ghost Warrior	Sniper: Ghost Warrior is a series of tactical shooter video games that are developed and published by City Interactive.
Watch_Dogs	"Watch Dogs is an action-adventure game, played from a third-person view. The player controls hacker Aiden Pearce, who uses his smartphone to control trains and traffic lights, infiltrate security systems, jam cellphones, access pedestrians' private information, and empty their bank accounts.[3][4][5][6] System hacking involves the solving of puzzles.[6] The game is set in a fictionalized version of Chicago (""Windy City""),[4] an open world environment which permits free-roaming.[7] It has a day-night cycle and dynamic weather system, which changes the behavior of non-player characters (NPCs).[8] For melee combat, Pearce has an extensible truncheon; other combat uses handguns, shotguns, sniper rifles, machine guns, and grenade launchers.[6][9][10][11] There is a slow motion option for gunplay,[12] and the player can use proximity IEDs, grenades, and electronic lures.[6][9] Lethal and non-lethal mission approaches can be enacted."
BattleBlock Theater	"In BattleBlock Theater, players control a prisoner as they are forced to play through games devised by Hatty Hattington. Controls are simple, with the game largely consisting of running, jumping and punching. Levels are made up of various types of blocks, such as collapsing blocks, sticky walls, bouncy volcanic rocks and deadly spikes, and also feature hazards such as water and deadly creatures."
Star Conflict	"Star Conflict is a free-to-play dynamic MMO space action game. The player controls combat spaceships with different roles. Each player can develop abilities, establish specialized skills, and perfect tactics.[6] The game has PvP and PvE game modes, as well as an ""open world"" sandbox. There is also a ""Sector Conquest"" mode, involving corporations (clans). This action space game also has MOBA elements."
Galactic Civilizations III	"Galactic Civilizations III is a 4X turn-based strategy video game developed by Stardock for Microsoft Windows. Ten years after the war against the Dread Lords, the Drengin Empire and their Yor allies reign supreme.[5] Most of the races which allied against the Dread Lords have been exterminated or subjugated. Earth lies protected, yet isolated, behind its Precursor shield. In 2242, the Terran First Fleet returns from the pocket universe with advanced technology and a mission to liberate Earth. The three missions of the campaign detail the fleet's efforts to liberate Arcea, deal with the Thalan, and finally dismantle the Drengin presence in the Sol system before bringing down the Precursor shield. The lifting of the shield allows the massively rebuilt Terran Alliance fleet into the galaxy, thus beginning the ""Terran Crusade"" the Thalan had previously warned about."
Just Cause 2 Multiplayer Mod	"Just Cause 2 is a 2010 open world action-adventure video game. Just Cause 2 received generally positive reviews from critics, who praised its gameplay, open-ended nature, stunts, world design and graphics and criticized its story, gunplay and mission design. Sales of six million copies worldwide exceeded original projections. The game was supported with downloadable content at release, and a multiplayer fan project was eventually approved as an add-on. A sequel, Just Cause 3, was released in late 2015."
Audiosurf	"Audiosurf is a puzzle/rhythm hybrid game created by Invisible Handlebar, a personal company created by Dylan Fitterer.[5] Its track-like stages visually mimic the music the player chooses, while the player races across several lanes collecting colored blocks that appear in sync with the music.  In Audiosurf, the player controls a levitating vehicle similar to those found in Wipeout or F-Zero. The player then maneuvers it down a colorful multi-lane highway, collecting blocks in a manner similar to Klax. The ship is controlled either by a mouse, the arrow keys, the number keys, or a gamepad "
Thief	"Thief is a stealth video game developed by Eidos Montréal, The game is set in 'The City', a dark fantasy world inspired by Victorian, Gothic, and steampunk aesthetics. Players control Garrett, a master thief who embarks on several missions focusing on stealing from the rich. Players may approach levels in a variety of different ways; players can choose the action oriented and lethal approach, where players will disable or kill enemies on their way to their destination, using knives and takedowns, or opt for the non-lethal stealthy approach, where players minimize interaction with NPCs and the environment in order to avoid detection. Players also may choose which path to take to their destination, as each location contains several branching paths."
Fallout 3	"Fallout 3 is a post-apocalyptic action role-playing open world video game developed by Bethesda Game Studios and published by Bethesda Softworks.  The game is set within a post-apocalyptic, open world environment that encompasses a scaled region consisting of the ruins of Washington, D.C. and much of the countryside to the west of it, referred to as the ""Capital Wasteland"". It takes place within Fallout's usual setting of a world that deviated into an alternate timeline thanks to atomic age technology, which eventually led to its devastation by a nuclear apocalypse in the year 2077 (referred to as ""The Great War""), caused by a major international conflict between the United States and China over natural resources and the last remaining supplies of untapped petroleum. The main story takes place in the year 2277, around 36 years after the events of Fallout 2, of which it is not a direct sequel. Players take control of an inhabitant of Vault 101, one of several underground shelters created before the Great War to protect around 1,000 humans from the nuclear fallout, who is forced to venture out into the Capital Wasteland to find their father after he disappears from the Vault under mysterious circumstances. They find themselves seeking to complete their father's work while fighting against the Enclave, the corrupt remnants of the former U.S. government that seeks to use it for their own purposes."
NARUTO SHIPPUDEN Ultimate Ninja STORM 3 Full Burst	"Naruto Shippuden: Ultimate Ninja Storm 3, is a fighting game developed by CyberConnect2 as part of the Naruto: Ultimate Ninja video-game series based on Masashi Kishimoto's Naruto manga. The story focuses on the conflict between ninjas from all the villages and the terrorist organization known as Akatsuki as a world war starts between the groups. Its gameplay retains elements of Ultimate Ninja Storm 2 (such as quick time events), adding hack and slash scenarios and options to increase battle difficulty. A re-release (Naruto Shippuden: Ultimate Ninja Storm 3 Full Burst) was released on October 22 and 24, 2013 in North America and Japan, respectively. Its European version was released over three months later, on January 31, 2014."
Call of Duty Ghosts	"Call of Duty: Ghosts is a first-person shooter video game developed by Infinity Ward and published by Activision, it is the tenth major installment in the Call of Duty series and the sixth developed by Infinity Ward. In Call of Duty: Ghosts, the story is mostly told through the eyes of one single character, Logan Walker. Players assume the role of Logan for most of the game, with several other playable characters, including an astronaut specialist named Baker, and Logan's father, Elias Walker, with an all new option to play as Riley, the first non-machine and non-human character in the series."
Dead Island Riptide	"Dead Island: Riptide is an action role-playing survival horror video game, Riptide takes place immediately after the ending of Dead Island, with the four immune survivors: ex-American football player Logan Carter, rapper Sam B, undercover Chinese spy Xian Mei, and ex-police officer Purna. Along with international terrorist Charon and native Yerema, asymptomatic patient zero of the Banoi outbreak, the survivors land on a military ship after escaping from the prison island. They are immediately taken into custody by the Australian Defence Force Colonel Sam Hardy and Frank Serpo, a civilian VIP. Yerema and Charon are taken away separately; Yerema bites one of the ADF soldiers as she is taken away. In the ship's brig, the remaining four meet another immune survivor, ADF Sergeant John Morgan, who claims he was part of a humanitarian effort on a nearby island until Serpo showed up and halted the mission."
Disciples III Reincarnation	"Disciples III: Renaissance is a turn-based strategy video game. The game was developed by .dat and published by Akella and Kalypso Media. The player assumes the role of one of the lords of Nevendaar. This new episode contains three playable races, 'The Empire', 'The Legions of the Damned' and the 'Elven Alliance', with the remaining factions making an addition in planned expansions. The battle system is completely different from that of previous Disciples games. Units are able to move around the battlefield and make use of terrain for fortifications.[4] The player's hero is highly customizable. His abilities as well as his armor and weapons can be changed. All of the equipment changes are noticeable on the actual character model."
Mirror's Edge	"Mirror's Edge is a first-person action-adventure platform video game developed by EA DICE and published by Electronic Arts.  Mirror's Edge is set in a quasi-futuristic dystopian society, in which a network of 'runners', including the main character, Faith Connors, act as couriers to transmit messages while evading government surveillance. In the style of a three-dimensional platform game, the player guides Faith over rooftops, across walls, through ventilation shafts, and otherwise within urban environments, negotiating obstacles using movements inspired by parkour. The game has a brightly colored, minimalist style and differs from most previous first-person perspective video games in allowing for a greater freedom of movement with regard to its 3D environment. This allows for a wider range of actions—such as sliding under barriers, tumbling, wall-running, and shimmying across ledges; in having no heads-up display; and in allowing a range of vision which incorporated the legs, arms, and torso of the character as frequently visible elements on-screen."
Magicka Wizard Wars	"Magicka is an action-adventure video game developed by Swedish independent developer Arrowhead Game Studios.Magicka is based on Norse mythology. Up to four mages of a sacred order travel to fight against an evil sorcerer and his creations. The game world is based loosely on Norse mythology, drawing inspiration from other fantasy games like Warhammer and Diablo, while also making regular use of comedy and self-referential humor. The game also takes liberties when it comes to the classic fantasy setting, at one point supplying the players with an M60 machine gun. In expansions the game also explores a Vietnam War setting as well as the Lovecraftian Cthulhu universe."
Test Drive Unlimited 2	"Test Drive Unlimited 2 is an open world racing video game developed by Eden Games and published by Atari, Inc. Test Drive Unlimited 2 includes a variety of roads on the island of Oahu, which returns from the first game, and the new island Ibiza. The game features three main vehicle categories, with each vehicle also belonging to a subcategory depending on quality - A for asphalt cars (A7 to A1), B for Off-road vehicles (B4 to B2), which is a new feature in TDU2, and C for classic cars (C4 to C1) with an additional M category for motorcycles. The vehicle subcategory is noted in the form of a number; the lower the number, the higher the quality. The plot revolves around an unknown racer, who is offered the chance to enter a series of tournaments and progresses through the game in order to eventually become the winner of the Solar Crown by defeating a number of NPCs (non-player characters) in various races."
Broforce	"Broforce is a side-scrolling run-and-gun platform video game developed by Free Lives and published by Devolver Digital. The player-character is a bro, a hypermasculine action hero-style commando, who fights terrorists and rescues his bro teammates and prisoners of war from captivity.[1] The game's destructible environments wear away with the player's gunfire.[2] The levels end when the player defeats a devil boss, hoists an American flag, and leaves via helicopter while the scenery explodes."
Stranded Deep	"Stranded Deep is a survival video game developed by Australian studio Beam Team Games for Microsoft Windows, macOS, and Linux. The game features a dynamic weather and day-night cycle. Also featured is a building system, whereby players are able to settle on an island and construct a shelter or a raft with which to explore the ocean, and a crafting system, whereby resources can be harvested and combined in order to create equipment. Resources are limited, and therefore need to be managed. As supplies that players are able to carry are limited, items need to be prioritized for the task at hand. Players need to manage their vitals of health, hunger, thirst, and sleep, against the elements they face, and are able to search sunken shipwrecks and islands for interesting and rare equipment.v"
Tom Clancy's Splinter Cell Conviction	"Tom Clancy's Splinter Cell: Conviction is an action-adventure stealth video game developed by Ubisoft Montreal as part of the Tom Clancy's Splinter Cell series. Splinter Cell: Conviction introduces a number of new gameplay features to the Splinter Cell series, one of which is the ""Mark & Execute"" feature, which allows the player to mark specific targets, such as enemies or objects, and shoot them in rapid succession without manually targeting each one. The player can choose to prioritize these targets, so that, for example, he can distract one guard by shooting out a light in his vicinity and then take out another guard. Another new feature is the ""Last Known Position"", which occurs when the player breaks the line of sight of an alerted guard. This creates a visual silhouette where the guard thinks Sam is, allowing the player to flank his enemies."
The Elder Scrolls Online Tamriel Unlimited	"The Elder Scrolls Online is a massively multiplayer online role-playing (MMORPG) video game developed by ZeniMax Online Studios and published by Bethesda Softworks.As in previous The Elder Scrolls titles, gameplay is mostly nonlinear, with a mixture of quests, random events, and free-roaming exploration of the world.[6] The game does not provide a mode for single-player offline play, although the developers stated that there would be ""plenty of content"" designed to accommodate players who prefer to play solo."
Age of Empires Online	"Age of Empires Online was a multiplayer online real-time strategy game developed by Robot Entertainment and Gas Powered Games, Age of Empires Online, like its predecessors, was a real-time based strategy videogame. The game featured much of the gameplay of the series, with the addition of a massive multiplayer online gaming element. The player possessed a capital city for each started civilization, that continued to exist when the player is offline. Also, the game featured a great quantity of new content, such as the ability to craft items with earned materials and trading with other players."
Batman Arkham City	"Batman: Arkham City is a 2011 action-adventure video game developed by Rocksteady Studios and published by Warner Bros. Interactive Entertainment. The game is presented from the third-person perspective with a primary focus on Batman's combat and stealth abilities, detective skills, and gadgets that can be used in both combat and exploration. Batman can freely move around the Arkham City prison, interacting with characters and undertaking missions, and unlocking new areas by progressing through the main story or obtaining new equipment. The player is able to complete side missions away from the main story to unlock additional content and collectible items. Arkham City gives Batman the new ability to glide using his cape, enabling him to cover greater distances than were possible in Arkham Asylum. Batman's ally Catwoman is another playable character, featuring her own story campaign that runs parallel to the game's main plot."
GRID	"Grid (Grid in North America) is a racing video game, Grid was developed and published by Codemasters, the creators of the TOCA series. It is a game in which the player runs their own race team, acting as the primary driver. As players progress they gain sponsors and can hire a teammate to drive alongside them in certain events."
BioShock 2	"BioShock 2 is a first-person shooter video game developed by 2K Marin and published by 2K Games.  BioShock 2 is set in the fictional city of Rapture, hidden from the rest of the world underwater. Rapture was the realized vision of Andrew Ryan, who built the city to escape the tyranny of governments. Despite the apparent utopia, class distinctions grew, and former gangster and businessman Frank Fontaine used his influence of the lower class to plan a coup of Rapture. Fontaine created black market routes with the surface world, and together with Dr. Brigid Tenenbaum, created a cheap plasmid industry by mass-producing ADAM through the implanting of the slugs in the stomachs of orphaned girls, nicknamed ""Little Sisters"". Fontaine used his plasmid-enhanced army to attack Ryan, but reportedly was killed in the battle."
Tropico 5	"Tropico 5 is a construction and management simulation video game developed by Haemimont Games.  There are a number of additions to the Tropico 5 game mechanics from the previous iteration of the series, notably the ability to advance to a new era if certain requirements are met; such as having written the constitution of Tropico. Tropico 5 includes 4 different eras, starting from Colonial Era, World Wars, Cold Wars and progressing up to Modern Times which allows progress from the 19th to the 21st century.[7] Another gameplay mechanic is 'El Presidente' now has a dynastic family which will be present on the island.[5][6] The trading, research, renovation and exploration features have also been overhauled.[5] With multiplayer, diplomacy allows the players to share resources, construction workers, and electricity. Additionally, they are able to help each other with cash. Finally, players are able to compete and even declare war on each other.[8]"
MapleStory	"MapleStory  is a free-to-play, 2D, side-scrolling massively multiplayer online role-playing game, in the game, players travel the ""Maple World,"" defeating monsters and developing their characters' skills and abilities as is typical in role-playing games. Players can interact with others in many ways, including chatting and trading. Groups of players can band together in parties to hunt monsters and share rewards, and can also form guilds to interact more easily with each other. Players additionally have the option to visit the in-game ""Cash Shop"" to purchase a variety of character appearances or gameplay enhancements with real money."
Need for Speed Hot Pursuit	"Need for Speed: Hot Pursuit is a 2010 racing video game developed by Criterion Games and published by Electronic Arts for PlayStation 3, Xbox 360, Microsoft Windows, Wii, iOS, Android, webOS and Windows Phone. Hot Pursuit's gameplay is set in the fictional Seacrest County, which is based on California, in which players can compete in several types of races. Players can compete online (except in the Wii version), which includes additional game modes such as Hot Pursuit, Interceptor and Race. The game features a new social interaction system called ""Autolog"", which is a network that connects friends for head-to-head races and compares player stats for competition. The game also features paid downloadable content in the form of new cars, new race and pursuit events, and new trophies and achievements. As of 30 July 2012, the Web Dashboard for Autolog was shut down for all games, except Need for Speed: Most Wanted."
Tom Clancy's Splinter Cell Blacklist	"om Clancy's Splinter Cell: Blacklist is an action-adventure stealth video game developed by Ubisoft Toronto and published by Ubisoft. The sixth installment of the Tom Clancy's Splinter Cell series, it is the sequel of Splinter Cell: Conviction.  It is the first title developed by Ubisoft Toronto, a studio founded by Ubisoft in 2009. The game was directed by Maxime Béland, who had worked on Conviction, and produced by Jade Raymond. The game endeavors to combine elements of its predecessors, including the action focus of Conviction and the stealth focus of the older games. To prepare for this game, Béland studied reviews and feature lists of the latter. Blacklist is the first Splinter Cell game starring Eric Johnson as Sam Fisher, since series veteran Michael Ironside was unable to perform motion capture for the game. The Toronto studio focused on the game's Windows, PlayStation 3 and Xbox 360 versions, and its later-announced Wii U version was developed by Ubisoft Shanghai, which also developed the game's multiplayer."
"Warhammer 40,000 Dawn of War  Dark Crusade"	"Warhammer 40,000: Dawn of War – Dark Crusade is the second expansion to the Real-time strategy video game Warhammer 40,000: Dawn of War developed by Relic Entertainment and published by THQ.  As with previous Dawn of War titles, Dark Crusade is focused on the conflict part of gameplay; in order to obtain more resources players must fight over them.[4] Each player starts off with a base and wins by fulfilling mission objectives. There are multiple tiers of technology, with each allowing for more powerful units and upgrades."
Out of the Park Baseball 16	"Out of the Park Baseball, abbreviated as OOTP, is a text-based baseball simulation for career, historical, and fictional play. "
Super Monday Night Combat	"Super Monday Night Combat was a free-to-play multiplayer online battle arena (MOBA) video game developed and published by Uber Entertainment for Microsoft Windows. Inspired by Defense of the Ancients, a custom map and modification for Warcraft III: Reign of Chaos, Super Monday Night Combat puts players in a familiar position but from a third-person perspective. Players begin playing by getting into a matchmaking system that picks the number of required players in order to form a match."
Orcs Must Die!	"Orcs Must Die! is an action-tower defense video game developed and published by Robot Entertainment and Mastertronic.  Orcs Must Die! is a variant of a tower defense game; the player as the War Mage must defend one or more Rifts on each level from an onslaught of orcs and other creatures that emerge from one or more entrances and traverse the level. Generally, each orc that reaches a Rift deducts a point from the starting Rift Score while specialized orcs may take off more points; if the Rift Score drops to zero, the level is lost and the player will have to start again."
Scribblenauts Unlimited	"Scribblenauts Unlimited is a puzzle sandbox video game. The core fundamentals of the gameplay in Scribblenauts Unlimited are similar to previous entries in the series. Maxwell returns as the player character and the objective is still to collect Starites by using objects the player creates to complete various tasks. Scribblenauts Unlimited is more adventure-based than Scribblenauts and Super Scribblenauts. One of the primary differences with this game is that it takes place in a large overworld that is open to exploration, as opposed to the first two games in the series, where you had to choose an individual puzzle to earn Starites. Players can traverse different themed areas and accept challenges from NPCs. Sometimes, this will transport you to a self-contained level, much like earlier Scribblenauts titles, where you must solve multiple puzzles before being awarded with a Starite. There are now also smaller challenges within the world that reward you with Starite shards - collecting ten of these shards is another way to earn Starites.[10] There are also male and female versions of all NPCs (including animals) now, as well as new functions for the time and arcade machines. Due to the additional power of the Wii U, a budget meter is no longer present allowing up to 60 objects to be displayed at the same time."
Mabinogi	"Mabinogi is a massively multiplayer online role-playing game released by South Korean Game Distributing Company Nexon, and developed by devCAT studio. The game engine features hand-painted textures stylized with edge detection outlining. The game world is developed continuously, through the release of important updates (referred to as ""Generations"" and ""Seasons"") that introduce new areas, additional features such as pets and new skills, and advancement of the storyline. The user interface is simple and designed in the likeness of Microsoft Windows' task bar. The player is not limited by any class other than the character's race, and is free to level up any of the different skills available. The combination of skill choices, age, items, physical constitution, and other variables such as user titles, is what makes up the character. The gameplay is largely skill-based. To learn and improve skills, Ability Points (AP) are required."
Titan Quest Immortal Throne	"Titan Quest: Immortal Throne is an expansion pack to the 2006 action role-playing hack and slash video game Titan Quest. Like its predecessor Titan Quest, Immortal Throne is an action role-playing game where the player-created character navigates environments within the Ancient World: in Immortal Throne, the player begins by exploring locations like Rhodes and Epirus, before entering the Underworld and passing through supernatural locations such as the Styx and Elysium. Players progress through the story and different locations by completing quests from non-playable characters (NPCs) for various rewards, including money and experience points."
Sonic Generations	"Sonic Generations[a] is a 2011 platform video game developed by Sonic Team and published by Sega for the PlayStation 3, Xbox 360, Nintendo 3DS, and Microsoft Windows. It features two gameplay styles: ""Classic"", which plays from a side-scrolling perspective like that of the original Sega Genesis Sonic games, and ""Modern"", 3D levels similar to those in Sonic Unleashed and Sonic Colors."
PROTOTYPE 2	"Prototype 2  is a 2012 open world action-adventure video game. Developed by Canadian studio Radical Entertainment and published by Activision, it is the sequel to 2009's Prototype.The game features a new protagonist, James Heller, as he goes on a quest to destroy the Blacklight virus. The story is one of revenge, as Heller wants to kill Alex Mercer, protagonist of the original Prototype, after his family was killed in the outbreak of the Blacklight virus. While the game was a top seller for a period of time, its sales would eventually result in the downsizing of its developer."
Dark Messiah of Might & Magic Multi-Player	"Dark Messiah of Might and Magic (additionally subtitled Elements on Xbox 360) is a first-person action role-playing game developed by Arkane Studios. The player controls Sareth, the apprentice of the wizard Phenrig, after he is sent to the city of Stonehelm to accompany an expedition trying to retrieve a powerful artifact known as ""The Skull of Shadows""."
Hotline Miami	"Hotline Miami is a top-down shooter video game by Jonatan Söderström and Dennis Wedin, collectively known as Dennaton Games. Hotline Miami is divided into several chapters, each of which is further broken down into several stages. At the start of most chapters, ""Jacket"" wakes up in his apartment and listens to cryptic messages on his answering machine. These messages tell him to perform an arbitrary task at a certain location, which in each case is inferred as a metaphor for killing every person at that location (e.g., ""giving VIPs at a hotel a great stay"" or ""taking care of a pest infestation""). Prior to commencing a mission, the player is asked to select an animal mask to wear, each of which—with the exception of ""Richard"", the default rooster mask—provides an unique benefit, such as faster movement or a starting weapon."
